Location,X_Coord_ERTS89,Y_Coord_ERTS89,Year_of_Outbreak,Lat_WGS84,Lon_WGS84
Trieste,4615780,2512040,1427,13.778392,45.653645
Trieste,4615780,2512040,1349,13.778392,45.653645
Trigueros,2831900,1754310,1410,-6.833774,37.383146
Tripoli,4623035,1104137,1589,13.18583,32.902218
Tripoli,4623035,1104137,1829,13.18583,32.902218
Tripoli,4623035,1104137,1760,13.18583,32.902218
Tripoli,4623035,1104137,1828,13.18583,32.902218
Troia,4766630,2044570,1348,15.308852,41.361229
Trowbridge,3474500,3205340,1625,-2.20806,51.320095
Troyes,3881720,2815860,1531,4.074789,48.297468
Troyes,3881720,2815860,1637,4.074789,48.297468
Troyes,3881720,2815860,1633,4.074789,48.297468
Troyes,3881720,2815860,1581,4.074789,48.297468
Troyes,3881720,2815860,1585,4.074789,48.297468
Troyes,3881720,2815860,1348,4.074789,48.297468
Troyes,3881720,2815860,1439,4.074789,48.297468
Troyes,3881720,2815860,1478,4.074789,48.297468
Troyes,3881720,2815860,1517,4.074789,48.297468
Troyes,3881720,2815860,1603,4.074789,48.297468
Troyes,3881720,2815860,1580,4.074789,48.297468
Troyes,3881720,2815860,1518,4.074789,48.297468
Troyes,3881720,2815860,1519,4.074789,48.297468
Troyes,3881720,2815860,1552,4.074789,48.297468
Troyes,3881720,2815860,1529,4.074789,48.297468
Troyes,3881720,2815860,1544,4.074789,48.297468
Troyes,3881720,2815860,1555,4.074789,48.297468
Troyes,3881720,2815860,1493,4.074789,48.297468
Troyes,3881720,2815860,1508,4.074789,48.297468
Troyes,3881720,2815860,1592,4.074789,48.297468
Troyes,3881720,2815860,1631,4.074789,48.297468
Troyes,3881720,2815860,1627,4.074789,48.297468
Troyes,3881720,2815860,1606,4.074789,48.297468
Troyes,3881720,2815860,1605,4.074789,48.297468
Troyes,3881720,2815860,1604,4.074789,48.297468
Troyes,3881720,2815860,1600,4.074789,48.297468
Troyes,3881720,2815860,1596,4.074789,48.297468
Troyes,3881720,2815860,1596,4.074789,48.297468
Troyes,3881720,2815860,1607,4.074789,48.297468
Troyes,3881720,2815860,1593,4.074789,48.297468
Troyes,3881720,2815860,1586,4.074789,48.297468
Troyes,3881720,2815860,1584,4.074789,48.297468
Troyes,3881720,2815860,1636,4.074789,48.297468
Troyes,3881720,2815860,1565,4.074789,48.297468
Troyes,3881720,2815860,1639,4.074789,48.297468
Troyes,3881720,2815860,1594,4.074789,48.297468
Troyes,3881720,2815860,1597,4.074789,48.297468
Troyes,3881720,2815860,1602,4.074789,48.297468
Troyes,3881720,2815860,1632,4.074789,48.297468
Troyes,3881720,2815860,1595,4.074789,48.297468
Troyes,3881720,2815860,1498,4.074789,48.297468
Troyes,3881720,2815860,1567,4.074789,48.297468
Troyes,3881720,2815860,1524,4.074789,48.297468
Troyes,3881720,2815860,1638,4.074789,48.297468
Troyes,3881720,2815860,1563,4.074789,48.297468
Troyes,3881720,2815860,1496,4.074789,48.297468
Troyes,3881720,2815860,1494,4.074789,48.297468
Troyes,3881720,2815860,1492,4.074789,48.297468
Troyes,3881720,2815860,1499,4.074789,48.297468
Troyes,3881720,2815860,1491,4.074789,48.297468
Troyes,3881720,2815860,1480,4.074789,48.297468
Troyes,3881720,2815860,1495,4.074789,48.297468
Troyes,3881720,2815860,1497,4.074789,48.297468
Truro,3256420,3126640,1577,-5.050692,50.262993
Truro,3256420,3126640,1578,-5.050692,50.262993
Tübingen,4250960,2823730,1541,9.052166,48.522948
Tübingen,4250960,2823730,1624,9.052166,48.522948
Tübingen,4250960,2823730,1551,9.052166,48.522948
Tübingen,4250960,2823730,1540,9.052166,48.522948
Tübingen,4250960,2823730,1609,9.052166,48.522948
Tübingen,4250960,2823730,1552,9.052166,48.522948
Tübingen,4250960,2823730,1530,9.052166,48.522948
Tübingen,4250960,2823730,1635,9.052166,48.522948
Tübingen,4250960,2823730,1482,9.052166,48.522948
Tübingen,4250960,2823730,1571,9.052166,48.522948
Tübingen,4250960,2823730,1626,9.052166,48.522948
Tübingen,4250960,2823730,1679,9.052166,48.522948
Tui,2789790,2295500,1598,-8.643744,42.046242
Tulle,3675360,2497070,1452,1.767617,45.264633
Tulle,3675360,2497070,1455,1.767617,45.264633
Tulle,3675360,2497070,1478,1.767617,45.264633
Tulle,3675360,2497070,1454,1.767617,45.264633
Tulle,3675360,2497070,1588,1.767617,45.264633
Tulle,3675360,2497070,1453,1.767617,45.264633
Tulle,3675360,2497070,1632,1.767617,45.264633
Tulle,3675360,2497070,1631,1.767617,45.264633
Tunis,4337201,1525783,1794,10.179996,36.800831
Tunis,4337201,1525783,1787,10.179996,36.800831
Tunis,4337201,1525783,1724,10.179996,36.800831
Tunis,4337201,1525783,1701,10.179996,36.800831
Tunis,4337201,1525783,1663,10.179996,36.800831
Tunis,4337201,1525783,1657,10.179996,36.800831
Tunis,4337201,1525783,1650,10.179996,36.800831
Tunis,4337201,1525783,1648,10.179996,36.800831
Tunis,4337201,1525783,1646,10.179996,36.800831
Tunis,4337201,1525783,1636,10.179996,36.800831
Tunis,4337201,1525783,1595,10.179996,36.800831
Tunis,4337201,1525783,1594,10.179996,36.800831
Tunis,4337201,1525783,1593,10.179996,36.800831
Tunis,4337201,1525783,1592,10.179996,36.800831
Tunis,4337201,1525783,1446,10.179996,36.800831
Tunis,4337201,1525783,1645,10.179996,36.800831
Tunis,4337201,1525783,1468,10.179996,36.800831
Tunis,4337201,1525783,1494,10.179996,36.800831
Tunis,4337201,1525783,1797,10.179996,36.800831
Tunis,4337201,1525783,1705,10.179996,36.800831
Tunis,4337201,1525783,1784,10.179996,36.800831
Tunis,4337201,1525783,1785,10.179996,36.800831
Tunis,4337201,1525783,1788,10.179996,36.800831
Tunis,4337201,1525783,1795,10.179996,36.800831
Tunis,4337201,1525783,1820,10.179996,36.800831
Tunis,4337201,1525783,1816,10.179996,36.800831
Tunis,4337201,1525783,1622,10.179996,36.800831
Tunis,4337201,1525783,1796,10.179996,36.800831
Tunis,4337201,1525783,1817,10.179996,36.800831
Tunis,4337201,1525783,1798,10.179996,36.800831
Tunis,4337201,1525783,1799,10.179996,36.800831
Tunis,4337201,1525783,1800,10.179996,36.800831
Tunis,4337201,1525783,1623,10.179996,36.800831
Tunis,4337201,1525783,1690,10.179996,36.800831
Tunis,4337201,1525783,1818,10.179996,36.800831
Tunis,4337201,1525783,1644,10.179996,36.800831
Tunis,4337201,1525783,1643,10.179996,36.800831
Tunis,4337201,1525783,1689,10.179996,36.800831
Tunis,4337201,1525783,1469,10.179996,36.800831
Tunis,4337201,1525783,1573,10.179996,36.800831
Tunis,4337201,1525783,1605,10.179996,36.800831
Tunis,4337201,1525783,1725,10.179996,36.800831
Tunis,4337201,1525783,1624,10.179996,36.800831
Tunis,4337201,1525783,1348,10.179996,36.800831
Tunis,4337201,1525783,1837,10.179996,36.800831
Tunis,4337201,1525783,1647,10.179996,36.800831
Tunis,4337201,1525783,1649,10.179996,36.800831
Tunis,4337201,1525783,1676,10.179996,36.800831
Tunis,4337201,1525783,1679,10.179996,36.800831
Tunis,4337201,1525783,1680,10.179996,36.800831
Tunis,4337201,1525783,1620,10.179996,36.800831
Twickenham,3605610,3199050,1615,-0.329718,51.445645
Twickenham,3605610,3199050,1605,-0.329718,51.445645
Tynemouth,3593580,3603580,1665,-1.422885,55.017655
Tynemouth,3593580,3603580,1644,-1.422885,55.017655
Udine,4571190,2555650,1556,13.230759,46.064928
Udine,4571190,2555650,1598,13.230759,46.064928
Udine,4571190,2555650,1511,13.230759,46.064928
Udine,4571190,2555650,1478,13.230759,46.064928
Udine,4571190,2555650,1599,13.230759,46.064928
Udine,4571190,2555650,1349,13.230759,46.064928
Udine,4571190,2555650,1383,13.230759,46.064928
Udine,4571190,2555650,1382,13.230759,46.064928
Udine,4571190,2555650,1491,13.230759,46.064928
Udine,4571190,2555650,1457,13.230759,46.064928
Ulm,4320750,2809570,1440,9.996625,48.399604
Ulm,4320750,2809570,1634,9.996625,48.399604
Ulm,4320750,2809570,1679,9.996625,48.399604
Ulm,4320750,2809570,1358,9.996625,48.399604
Ulm,4320750,2809570,1635,9.996625,48.399604
Ulm,4320750,2809570,1519,9.996625,48.399604
Ulm,4320750,2809570,1349,9.996625,48.399604
Ulverston,3471720,3531450,1551,-3.092088,54.195143
Upton upon Severn,3487640,3287160,1665,-2.217593,52.063282
Uxbridge,3596760,3211530,1594,-0.481566,51.545193
Uzès,3872900,2339020,1650,4.419001,44.010735
Uzès,3872900,2339020,1652,4.419001,44.010735
Vaihingen,4255490,2846690,1631,9.109795,48.729984
Vaihingen,4255490,2846690,1632,9.109795,48.729984
Valence,3917240,2438070,1629,4.889925,44.929861
Valence,3917240,2438070,1564,4.889925,44.929861
Valence,3917240,2438070,1530,4.889925,44.929861
Valence,3917240,2438070,1502,4.889925,44.929861
Valence,3917240,2438070,1503,4.889925,44.929861
Valence,3917240,2438070,1630,4.889925,44.929861
Valence,3917240,2438070,1533,4.889925,44.929861
Valencia,3426060,1881090,1600,-0.37679,39.470234
Valencia,3426060,1881090,1510,-0.37679,39.470234
Valencia,3426060,1881090,1601,-0.37679,39.470234
Valencia,3426060,1881090,1394,-0.37679,39.470234
Valencia,3426060,1881090,1557,-0.37679,39.470234
Valencia,3426060,1881090,1475,-0.37679,39.470234
Valencia,3426060,1881090,1516,-0.37679,39.470234
Valencia,3426060,1881090,1519,-0.37679,39.470234
Valencia,3426060,1881090,1647,-0.37679,39.470234
Valencia,3426060,1881090,1649,-0.37679,39.470234
Valencia,3426060,1881090,1650,-0.37679,39.470234
Valencia,3426060,1881090,1654,-0.37679,39.470234
Valencia,3426060,1881090,1476,-0.37679,39.470234
Valencia,3426060,1881090,1522,-0.37679,39.470234
Valencia,3426060,1881090,1523,-0.37679,39.470234
Valencia,3426060,1881090,1648,-0.37679,39.470234
Valencia,3426060,1881090,1655,-0.37679,39.470234
Valencia,3426060,1881090,1551,-0.37679,39.470234
Valencia,3426060,1881090,1646,-0.37679,39.470234
Valenciennes,3860760,3047650,1626,3.523291,50.357723
Valenciennes,3860760,3047650,1668,3.523291,50.357723
Valenciennes,3860760,3047650,1596,3.523291,50.357723
Valenciennes,3860760,3047650,1628,3.523291,50.357723
Valenciennes,3860760,3047650,1401,3.523291,50.357723
Valenciennes,3860760,3047650,1667,3.523291,50.357723
Valenciennes,3860760,3047650,1571,3.523291,50.357723
Valenciennes,3860760,3047650,1400,3.523291,50.357723
Valenciennes,3860760,3047650,1515,3.523291,50.357723
Valenciennes,3860760,3047650,1514,3.523291,50.357723
Valenciennes,3860760,3047650,1516,3.523291,50.357723
Valenciennes,3860760,3047650,1596,3.523291,50.357723
Valenciennes,3860760,3047650,1349,3.523291,50.357723
Valladolid,3098190,2180990,1542,-4.72838,41.652946
Valladolid,3098190,2180990,1575,-4.72838,41.652946
Valladolid,3098190,2180990,1507,-4.72838,41.652946
Valladolid,3098190,2180990,1597,-4.72838,41.652946
Valladolid,3098190,2180990,1587,-4.72838,41.652946
Valladolid,3098190,2180990,1586,-4.72838,41.652946
Valladolid,3098190,2180990,1585,-4.72838,41.652946
Valladolid,3098190,2180990,1602,-4.72838,41.652946
Valladolid,3098190,2180990,1584,-4.72838,41.652946
Valladolid,3098190,2180990,1518,-4.72838,41.652946
Valladolid,3098190,2180990,1598,-4.72838,41.652946
Valladolid,3098190,2180990,1506,-4.72838,41.652946
Valladolid,3098190,2180990,1519,-4.72838,41.652946
Valladolid,3098190,2180990,1527,-4.72838,41.652946
Valladolid,3098190,2180990,1648,-4.72838,41.652946
Valladolid,3098190,2180990,1502,-4.72838,41.652946
Valladolid,3098190,2180990,1503,-4.72838,41.652946
Valladolid,3098190,2180990,1547,-4.72838,41.652946
Valladolid,3098190,2180990,1576,-4.72838,41.652946
Valladolid,3098190,2180990,1533,-4.72838,41.652946
Valladolid,3098190,2180990,1599,-4.72838,41.652946
Valladolid,3098190,2180990,1540,-4.72838,41.652946
Vannes,3367320,2809370,1453,-2.759517,47.654887
Vannes,3367320,2809370,1633,-2.759517,47.654887
Varese,4229670,2523480,1348,8.826362,45.817587
Varese,4229670,2523480,1527,8.826362,45.817587
Vélez-Málaga,3059410,1639520,1601,-4.100689,36.778641
Vélez-Málaga,3059410,1639520,1600,-4.100689,36.778641
Velletri,4553100,2069710,1485,12.777973,41.691346
Velletri,4553100,2069710,1485,12.777973,41.691346
Velletri,4553100,2069710,1484,12.777973,41.691346
Velletri,4553100,2069710,1483,12.777973,41.691346
Velletri,4553100,2069710,1456,12.777973,41.691346
Velletri,4553100,2069710,1656,12.777973,41.691346
Velletri,4553100,2069710,1476,12.777973,41.691346
Venezia,4504250,2483100,1503,12.338774,45.434345
Venezia,4504250,2483100,1397,12.338774,45.434345
Venezia,4504250,2483100,1400,12.338774,45.434345
Venezia,4504250,2483100,1629,12.338774,45.434345
Venezia,4504250,2483100,1485,12.338774,45.434345
Venezia,4504250,2483100,1630,12.338774,45.434345
Venezia,4504250,2483100,1631,12.338774,45.434345
Venezia,4504250,2483100,1448,12.338774,45.434345
Venezia,4504250,2483100,1391,12.338774,45.434345
Venezia,4504250,2483100,1577,12.338774,45.434345
Venezia,4504250,2483100,1555,12.338774,45.434345
Venezia,4504250,2483100,1511,12.338774,45.434345
Venezia,4504250,2483100,1428,12.338774,45.434345
Venezia,4504250,2483100,1483,12.338774,45.434345
Venezia,4504250,2483100,1576,12.338774,45.434345
Venezia,4504250,2483100,1393,12.338774,45.434345
Venezia,4504250,2483100,1575,12.338774,45.434345
Venezia,4504250,2483100,1528,12.338774,45.434345
Venezia,4504250,2483100,1427,12.338774,45.434345
Venezia,4504250,2483100,1424,12.338774,45.434345
Venezia,4504250,2483100,1429,12.338774,45.434345
Venezia,4504250,2483100,1437,12.338774,45.434345
Venezia,4504250,2483100,1482,12.338774,45.434345
Venezia,4504250,2483100,1462,12.338774,45.434345
Venezia,4504250,2483100,1415,12.338774,45.434345
Venezia,4504250,2483100,1447,12.338774,45.434345
Venezia,4504250,2483100,1398,12.338774,45.434345
Venezia,4504250,2483100,1359,12.338774,45.434345
Venezia,4504250,2483100,1377,12.338774,45.434345
Venezia,4504250,2483100,1423,12.338774,45.434345
Venezia,4504250,2483100,1411,12.338774,45.434345
Venezia,4504250,2483100,1481,12.338774,45.434345
Venezia,4504250,2483100,1360,12.338774,45.434345
Venezia,4504250,2483100,1348,12.338774,45.434345
Venezia,4504250,2483100,1456,12.338774,45.434345
Venezia,4504250,2483100,1351,12.338774,45.434345
Venezia,4504250,2483100,1460,12.338774,45.434345
Venezia,4504250,2483100,1361,12.338774,45.434345
Venezia,4504250,2483100,1556,12.338774,45.434345
Venezia,4504250,2483100,1457,12.338774,45.434345
Venezia,4504250,2483100,1490,12.338774,45.434345
Venezia,4504250,2483100,1414,12.338774,45.434345
Venezia,4504250,2483100,1383,12.338774,45.434345
Venezia,4504250,2483100,1382,12.338774,45.434345
Venezia,4504250,2483100,1350,12.338774,45.434345
Venezia,4504250,2483100,1484,12.338774,45.434345
Venezia,4504250,2483100,1479,12.338774,45.434345
Venezia,4504250,2483100,1477,12.338774,45.434345
Venezia,4504250,2483100,1478,12.338774,45.434345
Venezia,4504250,2483100,1533,12.338774,45.434345
Venezia,4504250,2483100,1532,12.338774,45.434345
Venezia,4504250,2483100,1510,12.338774,45.434345
Venezia,4504250,2483100,1436,12.338774,45.434345
Venezia,4504250,2483100,1495,12.338774,45.434345
Venezia,4504250,2483100,1369,12.338774,45.434345
Venezia,4504250,2483100,1413,12.338774,45.434345
Venezia,4504250,2483100,1357,12.338774,45.434345
Venezia,4504250,2483100,1480,12.338774,45.434345
Venezia,4504250,2483100,1403,12.338774,45.434345
Venezia,4504250,2483100,1468,12.338774,45.434345
Venezia,4504250,2483100,1463,12.338774,45.434345
Venezia,4504250,2483100,1461,12.338774,45.434345
Venezia,4504250,2483100,1498,12.338774,45.434345
Vera,3264270,1656800,1598,-1.86828,37.24688
Vercelli,4197430,2468960,1525,8.4263,45.321074
Vercelli,4197430,2468960,1526,8.4263,45.321074
Vercelli,4197430,2468960,1524,8.4263,45.321074
Vercelli,4197430,2468960,1484,8.4263,45.321074
Verneuil-sur-Avre,3655470,2888000,1633,0.929091,48.736055
Verona,4398710,2481190,1517,10.991713,45.438375
Verona,4398710,2481190,1576,10.991713,45.438375
Verona,4398710,2481190,1512,10.991713,45.438375
Verona,4398710,2481190,1474,10.991713,45.438375
Verona,4398710,2481190,1637,10.991713,45.438375
Verona,4398710,2481190,1575,10.991713,45.438375
Verona,4398710,2481190,1431,10.991713,45.438375
Verona,4398710,2481190,1363,10.991713,45.438375
Verona,4398710,2481190,1511,10.991713,45.438375
Verona,4398710,2481190,1348,10.991713,45.438375
Verona,4398710,2481190,1480,10.991713,45.438375
Verona,4398710,2481190,1478,10.991713,45.438375
Verona,4398710,2481190,1437,10.991713,45.438375
Verona,4398710,2481190,1424,10.991713,45.438375
Verona,4398710,2481190,1383,10.991713,45.438375
Verona,4398710,2481190,1371,10.991713,45.438375
Verona,4398710,2481190,1362,10.991713,45.438375
Verona,4398710,2481190,1577,10.991713,45.438375
Versoix,4025330,2581980,1637,6.165952,46.282332
Vervins,3883200,2987190,1636,3.907404,49.833675
